OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
20234,2016,Multifamily LR (1-4),Low-Rise Multifamily,Avenue Building,4346 University Way NE,Seattle,WA,98105.0,1142000120,4,NORTHEAST,47.66112,-122.31285,1909,1.0,4,20260,0,20260,"Multifamily Housing, Retail Store",Multifamily Housing,12640.0,Retail Store,7620.0,,,,,31.10000038,30.79999924,97.69999695,96.80000305,630214.3125,624285.0,0.0,184705.2031,630214.0,0.0,0.0,False,,Compliant,,4.39,0.22
20237,2016,NonResidential,Retail Store,(ID20237) Big 5 Corp,4315 UNIVERSITY WAY NE,Seattle,WA,98105.0,1142000160,4,NORTHEAST,47.66033,-122.31348,1900,1.0,3,32960,0,32960,Retail Store,Retail Store,32960.0,,,,,,71.0,24.70000076,24.70000076,77.5,77.5,813641.0,813641.0,0.0,238464.5,813641.0,0.0,0.0,False,,Compliant,,5.67,0.17
20241,2016,NonResidential,Other,neptune theatre bldg,1305 n.e. 45th  #101,Seattle,WA,98105.0,1142000235,4,NORTHEAST,47.66097,-122.3139,1921,1.0,3,29636,0,29636,"Multifamily Housing, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,25096.0,Multifamily Housing,4540.0,,,,,23.20000076,23.20000076,73.0,73.0,688641.8125,688641.8125,0.0,201829.2969,688642.0,0.0,0.0,False,,Compliant,,4.8,0.16
20242,2016,NonResidential,Hotel,Collegiana Hospitality House,4311 12th Ave NE,Seattle,WA,98105.0,1142000445,4,NORTHEAST,47.66023,-122.31581,1930,1.0,3,20571,0,20571,Hotel,Hotel,20571.0,,,,,,72.0,34.79999924,36.90000153,109.3000031,116.0,716279.6875,759756.5,0.0,209929.5,716279.0,0.0,0.0,False,,Compliant,,4.99,0.24
20243,2016,Multifamily LR (1-4),Low-Rise Multifamily,La Mirada Apartments,1120 NE 43rd St,Seattle,WA,98105.0,1142000450,4,NORTHEAST,47.65998,-122.31579,1956,1.0,4,23742,0,23742,Multifamily Housing,Multifamily Housing,23742.0,,,,,,91.0,26.10000038,28.20000076,82.0,88.40000153,620154.375,668509.5,0.0,181756.7969,620154.0,0.0,0.0,False,,Compliant,,4.32,0.18
20246,2016,Multifamily LR (1-4),Low-Rise Multifamily,CARLSTROM APARTMENTS,4225 11TH AVE NE,Seattle,WA,98105.0,1142000670,4,NORTHEAST,47.65909,-122.31691,1964,1.0,4,22344,0,22344,Multifamily Housing,Multifamily Housing,22344.0,,,,,,84.0,28.39999962,30.39999962,89.30000305,95.5,635222.875,679473.625,0.0,186173.2031,635223.0,0.0,0.0,False,,Compliant,,4.43,0.2
20251,2016,Multifamily LR (1-4),Low-Rise Multifamily,Forde Apartments,4231 12th Ave NE,Seattle,WA,98105.0,1142000805,4,NORTHEAST,47.65915,-122.31579,1981,1.0,3,24492,0,24492,Multifamily Housing,Multifamily Housing,21176.0,,,,,,67.0,27.70000076,29.70000076,86.90000153,93.40000153,585736.625,629576.3125,0.0,171669.5938,585737.0,0.0,0.0,False,,Compliant,,4.08,0.17
20252,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Escolier Apartments,4214 11th Ave NE,Seattle,WA,98105.0,1142000860,4,NORTHEAST,47.65893,-122.31634,1962,1.0,5,31075,0,31075,Multifamily Housing,Multifamily Housing,31075.0,,,,,,98.0,21.89999962,23.60000038,68.90000153,74.19999695,682088.875,734331.375,0.0,199908.7969,682089.0,0.0,0.0,False,,Compliant,,4.76,0.15
20258,2016,Multifamily LR (1-4),Low-Rise Multifamily,Wellesley Apartments,4203 Brooklyn AVE NE,Seattle,WA,98105.0,1142000955,4,NORTHEAST,47.65847,-122.3147,1925,1.0,3,28700,0,28700,Multifamily Housing,Multifamily Housing,28700.0,,,,,,46.0,30.89999962,33.29999924,97.0,104.5999985,887017.125,956418.125,0.0,259969.7969,887017.0,0.0,0.0,False,,Compliant,,6.18,0.22
20263,2016,Multifamily LR (1-4),Low-Rise Multifamily,Stanford Apartments,1304 NE 42nd St.,Seattle,WA,98105.0,1142001090,4,NORTHEAST,47.65848,-122.31397,1924,1.0,3,22542,0,22542,Multifamily Housing,Multifamily Housing,22542.0,,,,,,95.0,29.29999924,30.60000038,69.0,73.40000153,659368.625,690908.0,0.0,121031.6016,412960.0,2464.086182,246409.0,False,,Compliant,,15.97,0.71
20264,2016,Multifamily LR (1-4),Low-Rise Multifamily,Campus Apartments,4210 Brooklyn Ave NE,Seattle,WA,98105.0,1142001100,4,NORTHEAST,47.65874,-122.31395,1923,1.0,4,24680,0,24680,Multifamily Housing,Multifamily Housing,24680.0,,,,,,88.0,32.59999847,35.20000076,72.19999695,78.90000153,803533.3125,868611.1875,0.0,131501.5,448683.0,3548.500244,354850.0,False,,Compliant,,21.97,0.89
20265,2016,Multifamily MR (5-9),Mid-Rise Multifamily,University Manor,1305 NE 43rd St,Seattle,WA,98105.0,1142001140,4,NORTHEAST,47.65964,-122.31394,1928,1.0,8,63837,0,63837,"Medical Office, Multifamily Housing, Other - Restaurant/Bar",Multifamily Housing,60799.0,Medical Office,1276.0,Other - Restaurant/Bar,976.0,,,40.70000076,44.20000076,95.0,104.5999985,2568377.75,2784970.5,0.0,461983.8125,1576289.0,9920.889648,992089.0,False,,Compliant,,63.68,1.0
20266,2016,NonResidential,Worship Facility,University Temple United Methodist Church,1415 NE 43rd St.,Seattle,WA,98105.0,1142001145,4,NORTHEAST,47.65926,-122.31241,1926,1.0,2,47992,0,47992,"Other, Worship Facility",Worship Facility,37800.0,Other,10206.0,,,,17.0,63.29999924,73.30000305,107.1999969,118.3000031,3040195.5,3518393.25,0.0,273747.9063,934028.0,21061.67773,2106168.0,False,,Compliant,,118.37,2.47
20267,2016,Multifamily LR (1-4),Low-Rise Multifamily,LaPaz Aparements,4200 University Way NE,Seattle,WA,98105.0,1142001210,4,NORTHEAST,47.65853,-122.3128,1916,1.0,3,22320,0,22320,"Multifamily Housing, Retail Store",Multifamily Housing,14206.0,Retail Store,7006.0,,,,82.0,77.59999847,85.90000153,140.8999939,149.5,1646088.5,1821250.25,0.0,176656.5938,602752.0,10433.36035,1043336.0,False,,Compliant,,59.61,2.67
20273,2016,NonResidential,Residence Hall,Brooklyn Plaza,4106 Brooklyn Ave Ne,Seattle,WA,98105.0,1142001455,4,NORTHEAST,47.65711,-122.31409,1993,1.0,3,28572,0,28572,"Parking, Residence Hall/Dormitory",Residence Hall/Dormitory,22000.0,Parking,7000.0,,,,16.0,123.5,125.4000015,242.5,244.5,2717863.25,2759011.75,0.0,347941.0938,1187175.0,15306.87988,1530688.0,False,,Compliant,,89.57,3.13
20274,2016,Multifamily LR (1-4),Low-Rise Multifamily,Coho Apartments,4120 Brooklyn Ave. NE,Seattle,WA,98105.0,1142001475,4,NORTHEAST,47.65755,-122.31406,1964,1.0,4,26639,0,26639,Multifamily Housing,Multifamily Housing,26639.0,,,,,,84.0,26.70000076,28.29999924,83.90000153,89.0,711594.0,755167.0,0.0,208556.2969,711594.0,0.0,0.0,False,,Compliant,,4.96,0.19
20279,2016,Multifamily LR (1-4),Low-Rise Multifamily,Maverick Apt,4131 Brooklyn Ave NE,Seattle,WA,98105.0,1142001535,4,NORTHEAST,47.65766,-122.31471,1963,1.0,4,34735,0,34735,Multifamily Housing,Multifamily Housing,27671.0,,,,,,76.0,28.29999924,30.39999962,88.90000153,95.5,783355.125,841625.5,0.0,229588.2031,783355.0,0.0,0.0,False,,Compliant,,5.46,0.16
20280,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Tyee,4115 Brooklyn Ave NE,Seattle,WA,98105.0,1142001560,4,NORTHEAST,47.6573,-122.31474,1963,1.0,4,25568,0,25568,Multifamily Housing,Multifamily Housing,20159.0,,,,,,89.0,35.0,37.0,110.0,116.1999969,705948.3125,745974.0,0.0,206901.5938,705948.0,0.0,0.0,False,,Compliant,,4.92,0.19
20281,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Levere,4105 Brooklyn Ave NE,Seattle,WA,98105.0,1142001570,4,NORTHEAST,47.65698,-122.31491,1927,1.0,3,25904,0,25904,Multifamily Housing,Multifamily Housing,25904.0,,,,,,89.0,36.5,39.09999847,80.30000305,87.40000153,945745.6875,1012997.125,0.0,152560.5938,520537.0,4252.089844,425209.0,False,,Compliant,,26.21,1.01
20296,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lee & Lee Apts,4145 11th Ave NE,Seattle,WA,98105.0,1142001770,4,NORTHEAST,47.65807,-122.31713,1941,1.0,3,24548,0,24548,Multifamily Housing,Multifamily Housing,24548.0,,,,,,85.0,33.09999847,35.29999924,103.9000015,110.8000031,811907.625,866224.1875,0.0,237956.5,811908.0,0.0,0.0,False,,Compliant,,5.66,0.23
20297,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Collage Place Apartments LLC,4131 11th Ave NE,Seattle,WA,98105.0,1142001780,4,NORTHEAST,47.65769,-122.31702,1970,1.0,9,71827,0,71827,"Multifamily Housing, Parking",Multifamily Housing,53480.0,Parking,10000.0,,,,77.0,35.20000076,37.79999924,110.5999985,118.8000031,1884194.625,2024001.75,0.0,552225.8125,1884194.0,0.0,0.0,False,,Compliant,,13.14,0.18
20303,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Trinity 43rd AVE LLC,902 NE 43rd St,Seattle,WA,98102.0,1145000070,4,NORTHEAST,47.65972,-122.31807,2008,1.0,6,145350,0,145350,"Multifamily Housing, Retail Store",Multifamily Housing,141650.0,Retail Store,3700.0,,,,,26.79999924,27.89999962,80.40000153,82.90000153,3897250.25,4052458.75,0.0,1063951.0,3630201.0,2670.48999,267049.0,False,,Compliant,,39.49,0.27
20304,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Kennedy,907 NE 45th Street,Seattle,WA,98105.0,1145000155,4,NORTHEAST,47.66085,-122.31846,2004,1.0,7,169931,0,169931,Multifamily Housing,Multifamily Housing,114503.0,,,,,,83.0,27.0,28.0,84.80000305,87.80000305,3091348.25,3202201.5,0.0,906022.1875,3091348.0,0.0,0.0,False,,Compliant,,21.55,0.13
20307,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Allegro Apts 1,4115 Roosevelt Way NE,Seattle,WA,98105.0,1145000325,4,NORTHEAST,47.65732,-122.31827,1998,1.0,6,69452,0,69452,"Multifamily Housing, Parking",Multifamily Housing,69452.0,Parking,43332.0,,,,89.0,41.59999847,44.20000076,110.0999985,114.6999969,2885740.5,3069203.75,0.0,647816.3125,2210349.0,6753.909668,675391.0,False,,Compliant,,51.28,0.74
20308,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Allegro Apts 2,4060 9th Ave NE,Seattle,WA,98105.0,1145000525,4,NORTHEAST,47.65715,-122.31858,1999,1.0,6,47791,0,47791,"Multifamily Housing, Parking",Multifamily Housing,47791.0,Parking,26136.0,,,,100.0,23.89999962,24.89999962,75.19999695,78.09999847,1144018.25,1187953.75,0.0,335292.5938,1144018.0,0.0,0.0,False,,Compliant,,7.98,0.17
20309,2016,Multifamily LR (1-4),Low-Rise Multifamily,Caribbean House,10800 Roosevelt Way NE,Seattle,WA,98125.0,1160000005,5,NORTH,47.70801,-122.3175,1969,1.0,4,29683,0,29683,Multifamily Housing,Multifamily Housing,29683.0,,,,,,53.0,32.29999924,33.90000153,98.30000305,103.4000015,957419.6875,1005687.125,0.0,268122.4063,914834.0,425.8599854,42586.0,False,,Compliant,,8.64,0.29
20310,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Broxton,5016 California Ave SW,Seattle,WA,98136.0,1165200000,1,SOUTHWEST,47.55694,-122.38652,2003,1.0,8,40791,0,40791,"Medical Office, Multifamily Housing, Parking",Multifamily Housing,42077.0,Parking,17566.0,Medical Office,2240.0,,,39.09999847,41.59999847,90.5,94.59999847,1731455.75,1845625.25,0.0,307395.8125,1048835.0,6826.209961,682621.0,False,,Compliant,,43.57,1.07
20311,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Lictonwood,9001 Greenwood Ave N,Seattle,WA,98103.0,1172000025,6,NORTHWEST,47.69455,-122.35573,1971,1.0,5,56319,0,56319,Multifamily Housing,Multifamily Housing,56319.0,,,,,,49.0,47.59999847,51.40000153,122.5999985,133.6000061,2681050.5,2892510.0,0.0,573611.375,1957162.0,7238.879883,723888.0,False,,Compliant,,52.09,0.92
20312,2016,Multifamily LR (1-4),Low-Rise Multifamily,Telemark Apartments,2850 NW 56th St,Seattle,WA,98107.0,1175000630,6,BALLARD,47.66965,-122.39489,1975,1.0,4,30948,0,30948,Multifamily Housing,Multifamily Housing,30948.0,,,,,,91.0,20.10000038,21.60000038,63.20000076,68.0,623322.3125,669900.5,0.0,182685.2969,623322.0,0.0,0.0,False,,Compliant,,4.35,0.14
20316,2016,Multifamily LR (1-4),Low-Rise Multifamily,Fairhaven Apartments,2839 NW 56th St,Seattle,WA,98107.0,1175000904,6,BALLARD,47.66927,-122.39485,1988,1.0,4,39319,0,39319,"Multifamily Housing, Parking",Multifamily Housing,30786.0,Parking,0.0,,,,68.0,30.79999924,32.40000153,96.69999695,101.6999969,948224.625,997496.6875,0.0,277908.6875,948224.0,0.0,0.0,False,,Compliant,,6.61,0.17
20320,2016,Multifamily LR (1-4),Low-Rise Multifamily,Island View,3033 California Ave SW,Seattle,WA,98116.0,1501800015,1,SOUTHWEST,47.57602,-122.38712,1984,1.0,4,41443,0,41443,Multifamily Housing,Multifamily Housing,41443.0,,,,,,12.0,38.70000076,40.79999924,121.5,128.1999969,1604129.75,1691910.125,0.0,470143.5,1604130.0,0.0,0.0,False,,Compliant,,11.18,0.27
20321,2016,Multifamily LR (1-4),Low-Rise Multifamily,(ID20321) Chambery Park Condomium Association,13730 15th Avenue NE,Seattle,WA,98125.0,1508400000,5,NORTH,47.72971,-122.31089,1975,1.0,3,130680,0,130680,Multifamily Housing,Multifamily Housing,130709.0,,,,,,7.0,26.89999962,29.0,84.5,91.0,3515821.0,3786654.0,0.0,1030428.0,3515820.0,0.0,0.0,False,,Compliant,,24.51,0.19
20323,2016,NonResidential,Residence Hall,Chancery Place Apartments,910 Marion Street,Seattle,WA,98104.0,1510600000,3,EAST,47.60817,-122.32654,1982,0.0,15,115775,31535,84240,"Office, Residence Hall/Dormitory",Residence Hall/Dormitory,150000.0,Office,25000.0,,,,94.0,16.5,17.39999962,51.70000076,54.59999847,2882489.75,3042217.25,0.0,844809.3125,2882489.0,0.0,0.0,False,,Compliant,,20.09,0.17
20324,2016,NonResidential,Worship Facility,Temple Beth Am,2632 NE 80th St.,Seattle,WA,98115.0,1513800009,4,NORTHEAST,47.68752,-122.29852,2000,1.0,2,31386,0,31386,Worship Facility,Worship Facility,30000.0,,,,,,52.0,37.59999847,0.0,89.0,0.0,1128179.125,0.0,0.0,208229.2969,710478.0,4177.007813,417701.0,False,,Compliant,,27.14,0.86
20325,2016,Campus,K-12 School,University Prep Academy,8000 25th Ave NE,Seattle,WA,98115.0,1513800010,4,NORTHEAST,47.687,-122.30013,1989,5.0,3,21500,0,21500,K-12 School,K-12 School,96154.0,,,,,,44.0,69.59999847,73.90000153,144.8999939,149.5,6689184.0,7109712.5,0.0,969429.1875,3307692.0,33814.91016,3381491.0,False,,Compliant,,202.65,9.43
20330,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Charbonneau,1201 Boylston AVE,Seattle,WA,98101.0,1522500000,3,EAST,47.61255,-122.3239,1989,1.0,5,140778,0,140778,"Multifamily Housing, Parking",Multifamily Housing,96578.0,Parking,44200.0,,,,81.0,29.29999924,31.0,92.09999847,97.30000305,2834238.5,2993138.0,0.0,830667.6875,2834238.0,0.0,0.0,False,,Compliant,,19.76,0.14
20340,2016,Multifamily LR (1-4),Low-Rise Multifamily,Laurelhurst Apartments,3901 NE 45th,Seattle,WA,98105.0,1525049011,4,NORTHEAST,47.66085,-122.28577,1961,4.0,4,30834,0,30834,Multifamily Housing,Multifamily Housing,28876.0,,,,,,97.0,21.0,22.5,65.90000153,70.80000305,606111.0,650822.3125,0.0,177640.9063,606111.0,0.0,0.0,False,,Compliant,,4.23,0.14
20343,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Chatillon,505 W Mercer Pl,Seattle,WA,98119.0,1532000000,7,MAGNOLIA / QUEEN ANNE,47.62479,-122.36444,2002,1.0,5,21536,0,21536,Multifamily Housing,Multifamily Housing,21536.0,,,,,,,21.60000038,21.60000038,67.80000305,67.80000305,464720.5938,464720.5938,0.0,136201.7969,464721.0,0.0,0.0,False,,Compliant,,3.24,0.15
20350,2016,Multifamily LR (1-4),Low-Rise Multifamily,Arabelle,10321 Merdian Ave North,Seattle,WA,98133.0,1562400000,5,NORTHWEST,47.70395,-122.33471,1988,2.0,4,47873,0,47873,Multifamily Housing,Multifamily Housing,47873.0,,,,,,32.0,21.20000076,22.10000038,66.59999847,69.30000305,1016146.875,1057211.625,0.0,297815.5938,1016147.0,0.0,0.0,False,,Compliant,,7.08,0.15
20360,2016,Multifamily LR (1-4),Low-Rise Multifamily,Cinnamon Ridge,6910 California Ave SW,Seattle,WA,98126.0,1592100000,1,SOUTHWEST,47.54192,-122.38682,1985,1.0,4,39581,0,39581,Multifamily Housing,Multifamily Housing,39581.0,,,,,,86.0,21.60000038,23.20000076,67.69999695,72.90000153,853314.5,918342.125,0.0,250092.0938,853314.0,0.0,0.0,False,,Compliant,,5.95,0.15
20361,2016,Multifamily LR (1-4),Low-Rise Multifamily,Citadel Condominium Association,2040 13th Avenue West,Seattle,WA,98119.0,1594000000,7,MAGNOLIA / QUEEN ANNE,47.63785,-122.37352,1989,1.0,4,23177,0,23177,Multifamily Housing,Multifamily Housing,21787.0,,,,,,,22.39999962,23.79999924,70.40000153,74.69999695,488515.4063,518426.5938,0.0,143175.7031,488515.0,0.0,0.0,False,,Compliant,,3.41,0.15
20362,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Citiscape Condominiums,1504 Aurora Ave. N,Seattle,WA,98109.0,1594300000,7,MAGNOLIA / QUEEN ANNE,47.63282,-122.34305,1991,1.0,5,54360,0,54360,Multifamily Housing,Multifamily Housing,45319.0,,,,,,77.0,34.09999847,36.5,107.0,114.5,1544388.5,1652666.75,0.0,452634.3125,1544388.0,0.0,0.0,False,,Compliant,,10.77,0.2
20367,2016,Multifamily LR (1-4),Low-Rise Multifamily,City Lights on Harbor,2349 Harbor Ave. SW,Seattle,WA,98126.0,1595200000,1,SOUTHWEST,47.58143,-122.3751,1990,1.0,3,70207,0,70207,Multifamily Housing,Multifamily Housing,71273.0,,,,,,100.0,9.899999619,9.899999619,30.89999962,30.89999962,702481.375,702481.375,0.0,205885.5,702481.0,0.0,0.0,False,,Non-Compliant,Low outlier,4.9,0.07
20369,2016,NonResidential,Small- and Mid-Sized Office,Emerald Landing I,2157 N. Northlake Way,Seattle,WA,98103.0,4088801740,4,LAKE UNION,47.64834,-122.33188,2012,1.0,2,84116,26497,57619,Office,Office,55000.0,,,,,,68.0,48.0,48.0,149.3999939,149.3999939,2641681.75,2641681.75,0.0,763678.0,2605669.0,360.1199951,36012.0,False,,Compliant,,20.08,0.24
20372,2016,NonResidential,Hotel,Hotel Andra,2000 4th ave,Seattle,WA,98121.0,1604500000,7,DOWNTOWN,47.61345,-122.34068,1925,1.0,9,104000,0,104000,"Hotel, Restaurant",Hotel,96000.0,Restaurant,8000.0,,,,8.0,83.59999847,86.90000153,176.6000061,180.1000061,8690648.0,9037184.0,3578548.25,1219174.125,4159822.0,9522.769531,952277.0,False,,Compliant,,355.8,3.42
20376,2016,SPS-District K-12,K-12 School,Kimball Elementary,3200 23rd Ave. S.,Seattle,WA,98144.0,1624049006,2,GREATER DUWAMISH,47.57405,-122.30301,1971,1.0,1,55206,0,55206,K-12 School,K-12 School,55206.0,,,,,,75.0,42.5,47.90000153,96.09999847,104.0999985,2345752.5,2644410.5,0.0,398548.1875,1359846.0,9859.058594,985906.0,True,,Error - Correct Default Data,,61.84,1.12
20377,2016,NonResidential,Senior Care Community,Washington Care Center,2821 S Walden St,Seattle,WA,98144.0,1624049040,2,SOUTHEAST,47.57188,-122.29531,1981,1.0,3,78374,0,78374,"Parking, Senior Care Community",Senior Care Community,58665.0,Parking,0.0,,,,98.0,56.59999847,57.90000153,177.8000031,181.8999939,3321035.75,3397766.5,0.0,973339.8125,3321035.0,0.0,0.0,False,,Compliant,,23.15,0.3
20383,2016,Multifamily LR (1-4),Low-Rise Multifamily,City Views Apartments,3021 SW Bradford,Seattle,WA,98126.0,1324039102,1,SOUTHWEST,47.56874,-122.37178,1992,1.0,4,121037,0,121037,"Multifamily Housing, Parking",Multifamily Housing,81732.0,Parking,39305.0,,,,84.0,29.29999924,30.39999962,91.90000153,95.40000153,2391566.25,2482668.25,0.0,700927.875,2391566.0,0.0,0.0,False,,Compliant,,16.67,0.14
20387,2016,NonResidential,Mixed Use Property,Marine Business Center,801 NW 42nd Street,Seattle,WA,98107.0,1325039001,6,BALLARD,47.65742,-122.36736,2007,1.0,2,38784,0,38784,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,16826.0,Office,16826.0,,,,,54.70000076,56.29999924,153.8999939,155.6000061,1841154.25,1894318.875,0.0,455279.5938,1553414.0,2877.399902,287740.0,False,,Compliant,,26.11,0.67
20389,2016,Multifamily LR (1-4),Low-Rise Multifamily,Canal Place Condominium,965 W. Nickerson Street,Seattle,WA,98119.0,1327000000,7,MAGNOLIA / QUEEN ANNE,47.65346,-122.36987,1984,1.0,4,26568,0,26568,"Multifamily Housing, Parking",Multifamily Housing,26568.0,Parking,5000.0,,,,98.0,21.79999924,23.39999962,68.40000153,73.5,578854.125,622114.1875,0.0,169652.4063,578854.0,0.0,0.0,False,,Compliant,,4.04,0.15
20390,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Canal Station Condominium,5440 LEARY AVE NW,Seattle,WA,98107.0,1327100000,6,BALLARD,47.66772,-122.38276,2007,1.0,6,182494,0,182494,"Multifamily Housing, Retail Store",Multifamily Housing,165553.0,Retail Store,14373.0,,,,94.0,29.20000076,30.29999924,67.59999847,69.59999847,5249190.0,5453552.5,0.0,933224.625,3184162.0,20650.26953,2065027.0,False,,Compliant,,131.87,0.72
20391,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Canal Station North Condominum,5450 LEARY AVE NW,Seattle,WA,98107.0,1327150000,6,BALLARD,47.6679,-122.38309,2007,1.0,6,113462,0,113462,Multifamily Housing,Multifamily Housing,113462.0,,,,,,97.0,19.10000038,19.39999962,60.0,61.09999847,2167888.25,2206252.0,0.0,635371.625,2167888.0,0.0,0.0,False,,Compliant,,15.11,0.13
20393,2016,NonResidential,Other,D W Close Co,3317 3rd Ave S,Seattle,WA,98134.0,1327300004,2,GREATER DUWAMISH,47.57383,-122.33046,1969,1.0,2,41790,0,41790,"Office, Social/Meeting Hall",Social/Meeting Hall,21790.0,Office,20000.0,,,,,52.09999847,54.59999847,143.8999939,146.5,2177075.0,2283131.0,0.0,522491.0938,1782740.0,3943.349854,394335.0,False,,Compliant,,33.37,0.8
20395,2016,NonResidential,Small- and Mid-Sized Office,Holyoke,1018 1st Ave,Seattle,WA,98104.0,0939000515,7,DOWNTOWN,47.60542,-122.3364,1900,1.0,5,39960,0,39960,"Office, Other",Office,37120.0,Other,2840.0,,,,77.0,54.5,59.79999924,131.8000031,137.3000031,2178690.5,2388675.5,0.0,417532.9063,1424622.0,7540.679688,754068.0,False,,Compliant,,49.98,1.25
20396,2016,NonResidential,Warehouse,Meaves Building,1014 First Avenue,Seattle,WA,98101.0,0939000530,7,DOWNTOWN,47.60528,-122.33627,1900,1.0,5,33300,0,33300,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,24000.0,Retail Store,6000.0,,,,,3.0,3.0,9.5,9.5,90558.70313,90558.70313,0.0,26541.19922,90559.0,0.0,0.0,False,,Compliant,,0.63,0.02
20397,2016,NonResidential,Hotel,The Hotel Seattle,315 Seneca St,Seattle,WA,98101.0,0942000120,7,DOWNTOWN,47.60721,-122.33451,1926,1.0,11,36240,0,36240,Hotel,Hotel,36240.0,,,,,,98.0,59.29999924,66.0,93.40000153,101.5,2147968.25,2390584.0,1158118.25,133748.5,456350.0,5335.0,533500.0,False,,Compliant,,120.91,3.34
20398,2016,NonResidential,Other,Womens University Club,1105 6th Ave,Seattle,WA,98101.0,0942000255,7,DOWNTOWN,47.60781,-122.33186,1922,1.0,3,39320,6960,32360,Social/Meeting Hall,Social/Meeting Hall,39320.0,,,,,,,77.40000153,83.09999847,136.6999969,143.3999939,3042875.5,3269279.75,1165335.75,280703.5938,957761.0,9197.790039,919779.0,False,,Compliant,,145.48,3.7
20401,2016,Multifamily MR (5-9),Mid-Rise Multifamily,dover apts,901 6 ave,Seattle,WA,98104.0,0942000460,7,DOWNTOWN,47.60639,-122.3303,1907,1.0,5,41452,0,41452,Multifamily Housing,Multifamily Housing,41452.0,,,,,,99.0,38.79999924,42.59999847,64.69999695,69.5,1606981.25,1764693.125,0.0,139333.9063,475407.0,11315.74023,1131574.0,False,,Compliant,,63.41,1.53
